"Name","Instance Count","Size (bytes)"
"org.springframework.boot.autoconfigure.web.client.RestClientBuilderConfigurer",1,24
"org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$NettyWebServerFactoryCustomizerConfiguration",1,16
"org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration",1,16
"org.springframework.boot.autoconfigure.web.embedded.NettyWebServerFactoryCustomizer",1,24
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer",1,24
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x0000000800475000",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x0000000800475ad8",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x0000000800478230",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x0000000800479718",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047a208",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047aaa8",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047b590",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047cd80",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047d638",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047dca0",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047e758",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047fb10",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x000000080047fd30",1,16
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda.0x00000008004a1a00",1,24
"org.springframework.boot.autoconfigure.web.format.WebConversionService",1,32
"org.springframework.boot.autoconfigure.web.reactive.function.client.AutoConfiguredWebClientSsl",1,24
"org.springframework.boot.autoconfigure.web.reactive.function.client.ClientHttpConnectorAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.reactive.function.client.ClientHttpConnectorFactoryConfiguration$ReactorNetty",1,16
"org.springframework.boot.autoconfigure.web.reactive.function.client.ClientHttpConnectorFactoryConfiguration$ReactorNetty$$Lambda.0x00000008005b4d20",1,16
"org.springframework.boot.autoconfigure.web.reactive.function.client.ReactorClientHttpConnectorFactory",1,24
"org.springframework.boot.autoconfigure.web.reactive.function.client.WebClientAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.reactive.function.client.WebClientAutoConfiguration$WebClientCodecsConfiguration",1,16
"org.springframework.boot.autoconfigure.web.reactive.function.client.WebClientCodecCustomizer",1,16
"org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DefaultDispatcherServletCondition",1,16
"org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationCondition",1,16
"org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.DispatcherServletRegistrationBean",1,56
"org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration$LocaleCharsetMappingsCustomizer",1,16
"org.springframework.boot.autoconfigure.web.servlet.JspTemplateAvailabilityProvider",1,16
"org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.MultipartProperties",1,32
"org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration$BeanPostProcessorsRegistrar",1,16
"org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat",1,16
"org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryCustomizer",1,32
"org.springframework.boot.autoconfigure.web.servlet.TomcatServletWebServerFactoryCustomizer",1,16
"org.springframework.boot.autoconfigure.web.servlet.TomcatServletWebServerFactoryCustomizer$$Lambda.0x000000080046bde8",1,16
"org.springframework.boot.autoconfigure.web.servlet.TomcatServletWebServerFactoryCustomizer$$Lambda.0x0000000800476000",1,16
"org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration",1,88
"org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter",1,48
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties",1,64
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Async",1,16
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Contentnegotiation",1,24
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Format",1,24
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$MatchingStrategy[ ]",1,24
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Pathmatch",1,16
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Problemdetails",1,16
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Servlet",1,24
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$View",1,24
"org.springframework.boot.autoconfigure.web.servlet.WelcomePage",1,24
"org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping",1,88
"org.springframework.boot.autoconfigure.web.servlet.WelcomePageNotAcceptableHandlerMapping",1,88
"org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController",1,24
"org.springframework.boot.autoconfigure.web.servlet.error.DefaultErrorViewResolver",1,32
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration",1,24
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$ErrorPageCustomizer",1,24
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$ErrorTemplateMissingCondition",1,16
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$PreserveErrorControllerTargetClassPostProcessor",1,16
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$StaticView",1,16
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration",1,16
"org.springframework.boot.autoconfigure.webservices.OnWsdlLocationsCondition",1,24
"org.springframework.boot.autoconfigure.webservices.OnWsdlLocationsCondition$$Lambda.0x0000000800411ba8",1,16
"org.springframework.boot.autoconfigure.webservices.WebServicesAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.webservices.WebServicesAutoConfiguration$WsConfiguration",1,16
"org.springframework.boot.autoconfigure.webservices.WebServicesProperties",1,24
"org.springframework.boot.autoconfigure.webservices.WebServicesProperties$Servlet",1,24
"org.springframework.boot.autoconfigure.webservices.client.WebServiceTemplateAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.webservices.client.WebServiceTemplateAutoConfiguration$$Lambda.0x00000008005b8b28",1,16
"org.springframework.boot.autoconfigure.websocket.servlet.TomcatWebSocketServletWebServerCustomizer",1,16
"org.springframework.boot.autoconfigure.websocket.servlet.TomcatWebSocketServletWebServerCustomizer$$Lambda.0x000000080046a000",1,16
"org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration",1,16
"org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration",1,16
"org.springframework.boot.availability.ApplicationAvailabilityBean",1,24
"org.springframework.boot.availability.LivenessState[ ]",1,24
"org.springframework.boot.availability.ReadinessState[ ]",1,24
"org.springframework.boot.builder.ParentContextCloserApplicationListener",1,24
"org.springframework.boot.cloud.CloudPlatform$1",1,24
"org.springframework.boot.cloud.CloudPlatform$2",1,24
"org.springframework.boot.cloud.CloudPlatform$3",1,24
"org.springframework.boot.cloud.CloudPlatform$4",1,24
"org.springframework.boot.cloud.CloudPlatform$5",1,24
"org.springframework.boot.cloud.CloudPlatform$6",1,24
"org.springframework.boot.cloud.CloudPlatform$7",1,32
"org.springframework.boot.cloud.CloudPlatform[ ]",1,48
"org.springframework.boot.context.ConfigurationWarningsApplicationContextInitializer$Check[ ]",1,24
"org.springframework.boot.context.ConfigurationWarningsApplicationContextInitializer$ComponentScanPackageCheck",1,16
"org.springframework.boot.context.ConfigurationWarningsApplicationContextInitializer$ConfigurationWarningsPostProcessor",1,16
"org.springframework.boot.context.ContextIdApplicationContextInitializer$ContextId",1,24
"org.springframework.boot.context.FileEncodingApplicationListener",1,16
"org.springframework.boot.context.config.AnsiOutputApplicationListener",1,16
"org.springframework.boot.context.config.ConfigData",1,24
"org.springframework.boot.context.config.ConfigDataEnvironmentContributor$$Lambda.0x000000080026f858",1,16
"org.springframework.boot.context.config.ConfigDataEnvironmentContributor$ImportPhase[ ]",1,24
"org.springframework.boot.context.config.ConfigDataEnvironmentContributor$Kind[ ]",1,40
"org.springframework.boot.context.config.ConfigDataEnvironmentContributors$$Lambda.0x000000080025e878",1,16
"org.springframework.boot.context.config.ConfigDataEnvironmentContributors$BinderOption",1,24
"org.springframework.boot.context.config.ConfigDataEnvironmentUpdateListener$1",1,16
"org.springframework.boot.context.config.ConfigDataNotFoundAction$1",1,24
"org.springframework.boot.context.config.ConfigDataNotFoundAction$2",1,24
"org.springframework.boot.context.config.ConfigDataNotFoundAction[ ]",1,24
"org.springframework.boot.context.config.LocationResourceLoader$$Lambda.0x0000000800256ee0",1,16
"org.springframework.boot.context.config.LocationResourceLoader$$Lambda.0x0000000800257118",1,16
"org.springframework.boot.context.config.LocationResourceLoader$ResourceType[ ]",1,24
"org.springframework.boot.context.config.Profiles$Type$$Lambda.0x000000080026eb78",1,16
"org.springframework.boot.context.config.Profiles$Type$$Lambda.0x000000080026edb0",1,16
"org.springframework.boot.context.config.Profiles$Type[ ]",1,24
"org.springframework.boot.context.logging.LoggingApplicationListener",1,40
"org.springframework.boot.context.logging.LoggingApplicationListener$Lifecycle",1,24
"org.springframework.boot.context.properties.BoundConfigurationProperties",1,16
"org.springframework.boot.context.properties.ConfigurationPropertiesBinder",1,40
"org.springframework.boot.context.properties.ConfigurationPropertiesBinder$$Lambda.0x0000000800465e18",1,16
"org.springframework.boot.context.properties.ConfigurationPropertiesBinder$ConfigurationPropertiesBinderFactory",1,16
"org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor",1,24
"org.springframework.boot.context.properties.PropertyMapper",1,24
"org.springframework.boot.context.properties.PropertyMapper$$Lambda.0x000000080046a420",1,16
"org.springframework.boot.context.properties.bind.BindConverter$ResolvableTypeDescriptor",1,24
"org.springframework.boot.context.properties.bind.BindHandler$1",1,16
"org.springframework.boot.context.properties.bind.BindMethod[ ]",1,24
"org.springframework.boot.context.properties.bind.BindResult",1,16
"org.springframework.boot.context.properties.bind.Bindable$$Lambda.0x000000080028e828",1,16
"org.springframework.boot.context.properties.bind.Bindable$$Lambda.0x00000008004642f0",1,16
"org.springframework.boot.context.properties.bind.Bindable$BindRestriction",1,24
"org.springframework.boot.context.properties.bind.Binder",1,32
"org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider",1,16
"org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors",1,24
"org.springframework.boot.context.properties.bind.JavaBeanBinder",1,16
"org.springframework.boot.context.properties.bind.JavaBeanBinder$Bean",1,24
"org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperties$$Lambda.0x000000080028f0b8",1,16
"org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperties$$Lambda.0x0000000800291020",1,16
"org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperties$$Lambda.0x0000000800291258",1,16
"org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperties$$Lambda.0x00000008002916f0",1,16
"org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperties$$Lambda.0x0000000800291d50",1,16
"org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperties$$Lambda.0x0000000800292ea0",1,16
"org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty",1,32
"org.springframework.boot.context.properties.bind.PropertySourcesPlaceholdersResolver",1,24
"org.springframework.boot.context.properties.bind.ValueObjectBinder",1,16
"org.springframework.boot.context.properties.bind.ValueObjectBinder$Discoverer$$Lambda.0x0000000800252d10",1,16
"org.springframework.boot.context.properties.bind.ValueObjectBinder$Discoverer$$Lambda.0x0000000800252f38",1,16
"org.springframework.boot.context.properties.source.ConfigurationPropertyName$$Lambda.0x000000080024c3e8",1,16
"org.springframework.boot.context.properties.source.ConfigurationPropertyName$Form[ ]",1,32
"org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver",1,64
"org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver$DefaultResolver",1,56
"org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource",1,24
"org.springframework.boot.context.properties.source.ConfigurationPropertyState[ ]",1,32
"org.springframework.boot.context.properties.source.DefaultPropertyMapper",1,24
"org.springframework.boot.context.properties.source.PropertyMapper$$Lambda.0x0000000800247498",1,16
"org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$$Lambda.0x00000008002592c0",1,16
"org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Mappings$$Lambda.0x0000000800244800",1,16
"org.springframework.boot.context.properties.source.SystemEnvironmentPropertyMapper",1,16
"org.springframework.boot.context.properties.source.SystemEnvironmentPropertyMapper$$Lambda.0x000000080024c840",1,16
"org.springframework.boot.env.EnvironmentPostProcessorApplicationListener",1,24
"org.springframework.boot.env.EnvironmentPostProcessorApplicationListener$$Lambda.0x0000000800211b28",1,16
"org.springframework.boot.env.OriginTrackedMapPropertySource",1,32
"org.springframework.boot.env.RandomValuePropertySource",1,24
"org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource",1,32
"org.springframework.boot.http.client.AbstractClientHttpRequestFactoryBuilder$$Lambda.0x00000008005b04b0",1,16
"org.springframework.boot.http.client.ClientHttpRequestFactorySettings$Redirects[ ]",1,32
"org.springframework.boot.http.client.ReactorClientHttpRequestFactoryBuilder",1,24
"org.springframework.boot.io.ApplicationResourceLoader$ProtocolResolvingResourceLoader",1,24
"org.springframework.boot.jackson.JsonComponentModule",1,72
"org.springframework.boot.jackson.JsonMixinModule",1,72
"org.springframework.boot.jackson.JsonMixinModuleEntries",1,16
"org.springframework.boot.loader.jar.MetaInfVersionsInfo$$Lambda.0x000000080018e000",1,16
"org.springframework.boot.loader.jar.MetaInfVersionsInfo$$Lambda.0x000000080018e218",1,16
"org.springframework.boot.loader.jar.MetaInfVersionsInfo$$Lambda.0x000000080018e450",1,16
"org.springframework.boot.loader.jar.NestedJarFile$$Lambda.0x0000000800187d68",1,16
"org.springframework.boot.loader.jar.NestedJarFileResources$$Lambda.0x000000080018ead8",1,16
"org.springframework.boot.loader.launch.Archive$$Lambda.0x000000080010c000",1,16
"org.springframework.boot.loader.launch.JarFileArchive",1,24
"org.springframework.boot.loader.launch.LaunchedClassLoader",1,120
"org.springframework.boot.loader.log.DebugLogger$DisabledDebugLogger",1,16
"org.springframework.boot.loader.net.protocol.jar.Handler",1,16
"org.springframework.boot.loader.net.protocol.jar.JarFileUrlKey$$Lambda.0x0000000800187928",1,16
"org.springframework.boot.loader.net.protocol.jar.JarFileUrlKey$$Lambda.0x00000008006b22e0",1,16
"org.springframework.boot.loader.net.protocol.jar.JarUrlConnection$$Lambda.0x00000008001144e8",1,16
"org.springframework.boot.loader.net.protocol.jar.JarUrlConnection$EmptyUrlStreamHandler",1,16
"org.springframework.boot.loader.net.protocol.jar.UrlJarFileFactory",1,16
"org.springframework.boot.loader.net.protocol.jar.UrlJarFiles",1,24
"org.springframework.boot.loader.net.protocol.jar.UrlJarFiles$Cache",1,24
"org.springframework.boot.loader.ref.DefaultCleaner",1,16
"org.springframework.boot.loader.zip.FileDataBlock$$Lambda.0x0000000800184af8",1,16
"org.springframework.boot.loader.zip.FileDataBlock$$Lambda.0x00000008006acaa8",1,16
"org.springframework.boot.loader.zip.FileDataBlock$FileAccess",1,56
"org.springframework.boot.loader.zip.FileDataBlock$Tracker$1",1,16
"org.springframework.boot.loader.zip.ZipContent$Kind[ ]",1,32
"org.springframework.boot.loader.zip.ZipString$CompareType[ ]",1,32
"org.springframework.boot.logging.AbstractLoggingSystem$LogLevels",1,24
"org.springframework.boot.logging.DeferredLog$Lines",1,16
"org.springframework.boot.logging.DeferredLogs",1,24
"org.springframework.boot.logging.DelegatingLoggingSystemFactory",1,16
"org.springframework.boot.logging.LogLevel$$Lambda.0x0000000800204fb8",1,16
"org.springframework.boot.logging.LogLevel$$Lambda.0x00000008002051d0",1,16
"org.springframework.boot.logging.LogLevel$$Lambda.0x00000008002053e8",1,16
"org.springframework.boot.logging.LogLevel$$Lambda.0x0000000800205600",1,16
"org.springframework.boot.logging.LogLevel$$Lambda.0x0000000800205818",1,16
"org.springframework.boot.logging.LogLevel$$Lambda.0x0000000800205a30",1,16
"org.springframework.boot.logging.LoggerConfigurationComparator",1,16
"org.springframework.boot.logging.LoggerGroups",1,16
"org.springframework.boot.logging.LoggingSystemFactory$$Lambda.0x000000080021e230",1,16
"org.springframework.boot.logging.LoggingSystemProperties$$Lambda.0x0000000800275088",1,16
"org.springframework.boot.logging.LoggingSystemProperty[ ]",1,88
"org.springframework.boot.logging.logback.ExtendedWhitespaceThrowableProxyConverter",1,48
"org.springframework.boot.logging.logback.LogbackLoggingSystem",1,24
"org.springframework.boot.logging.logback.LogbackLoggingSystem$$Lambda.0x000000080028dfa0",1,16
"org.springframework.boot.logging.logback.LogbackLoggingSystem$1",1,32
"org.springframework.boot.logging.logback.RollingPolicySystemProperty[ ]",1,40
"org.springframework.boot.origin.OriginTrackedResource",1,24
"org.springframework.boot.rsocket.context.RSocketPortInfoApplicationContextInitializer$Listener",1,16
"org.springframework.boot.sql.init.DatabaseInitializationMode[ ]",1,32
"org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer",1,16
"org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer$DependsOnDatabaseInitializationPostProcessor",1,16
"org.springframework.boot.ssl.DefaultSslBundleRegistry",1,16
"org.springframework.boot.task.SimpleAsyncTaskExecutorBuilder",1,40
"org.springframework.boot.task.SimpleAsyncTaskSchedulerBuilder",1,32
"org.springframework.boot.task.ThreadPoolTaskExecutorBuilder",1,56
"org.springframework.boot.task.ThreadPoolTaskSchedulerBuilder",1,32
"org.springframework.boot.type.classreading.ConcurrentReferenceCachingMetadataReaderFactory",1,24
"org.springframework.boot.util.LambdaSafe$InvocationResult",1,16
"org.springframework.boot.validation.beanvalidation.MethodValidationExcludeFilter$$Lambda.0x00000008005339b0",1,24
"org.springframework.boot.web.context.ServerPortInfoApplicationContextInitializer",1,16
"org.springframework.boot.web.context.WebServerGracefulShutdownLifecycle",1,24
"org.springframework.boot.web.embedded.tomcat.GracefulShutdown",1,24
"org.springframework.boot.web.embedded.tomcat.LazySessionIdGenerator",1,56
"org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedContext",1,544
"org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedWebappClassLoader",1,152
"org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory",1,168
"org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory$DisablePersistSessionListener",1,16
"org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory$StaticResourceConfigurer",1,24
"org.springframework.boot.web.embedded.tomcat.TomcatStarter",1,24
"org.springframework.boot.web.embedded.tomcat.TomcatWebServer",1,32
"org.springframework.boot.web.embedded.tomcat.TomcatWebServer$$Lambda.0x00000008004a2aa8",1,24
"org.springframework.boot.web.embedded.tomcat.TomcatWebServer$1",1,120
"org.springframework.boot.web.server.Compression",1,32
"org.springframework.boot.web.server.Cookie",1,48
"org.springframework.boot.web.server.ErrorPage",1,24
"org.springframework.boot.web.server.ErrorPageRegistrarBeanPostProcessor",1,24
"org.springframework.boot.web.server.Http2",1,16
"org.springframework.boot.web.server.MimeMappings$DefaultMimeMappings",1,24
"org.springframework.boot.web.server.MimeMappings$LazyMimeMappingsCopy",1,24
"org.springframework.boot.web.server.Shutdown[ ]",1,24
"org.springframework.boot.web.server.WebServerFactoryCustomizerBeanPostProcessor",1,24
"org.springframework.boot.web.servlet.ServletContextInitializer[ ]",1,32
"org.springframework.boot.web.servlet.ServletRegistrationBean",1,48
"org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext",1,160
"org.springframework.boot.web.servlet.context.ApplicationServletEnvironment",1,32
"org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext$$Lambda.0x00000008004876b0",1,16
"org.springframework.boot.web.servlet.context.WebApplicationContextServletContextAwareProcessor",1,24
"org.springframework.boot.web.servlet.context.WebServerStartStopLifecycle",1,24
"org.springframework.boot.web.servlet.error.DefaultErrorAttributes",1,16
"org.springframework.boot.web.servlet.filter.OrderedCharacterEncodingFilter",1,48
"org.springframework.boot.web.servlet.filter.OrderedFormContentFilter",1,48
"org.springframework.boot.web.servlet.filter.OrderedRequestContextFilter",1,48
"org.springframework.boot.web.servlet.server.AbstractServletWebServerFactory$$Lambda.0x00000008004a0418",1,16
"org.springframework.boot.web.servlet.server.AbstractServletWebServerFactory$SessionConfiguringInitializer",1,16
"org.springframework.boot.web.servlet.server.DocumentRoot",1,24
"org.springframework.boot.web.servlet.server.Encoding",1,32
"org.springframework.boot.web.servlet.server.Encoding$Type[ ]",1,24
"org.springframework.boot.web.servlet.server.Jsp",1,24
"org.springframework.boot.web.servlet.server.Session",1,40
"org.springframework.boot.web.servlet.server.Session$Cookie",1,48
"org.springframework.boot.web.servlet.server.SessionStoreDirectory",1,16
"org.springframework.boot.web.servlet.server.StaticResourceJars",1,16
"org.springframework.boot.webservices.client.WebServiceMessageSenderFactory$$Lambda.0x00000008005b8d40",1,24
"org.springframework.boot.webservices.client.WebServiceTemplateBuilder",1,56
"org.springframework.boot.webservices.client.WebServiceTemplateBuilder$WebServiceMessageSenders",1,24
"org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData",1,32
"org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$$Lambda.0x0000000800420f58",1,16
"org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$$Lambda.0x0000000800421170",1,16
"org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$$Lambda.0x0000000800421390",1,16
"org.springframework.cglib.core.ClassNameReader$EarlyExitException",1,40
"org.springframework.cglib.core.DefaultGeneratorStrategy",1,16
"org.springframework.cglib.core.DefaultNamingPolicy",1,16
"org.springframework.cglib.core.EmitUtils$ArrayDelimiters",1,24
"org.springframework.cglib.core.MethodInfoTransformer",1,16
"org.springframework.cglib.core.SpringNamingPolicy",1,16
"org.springframework.cglib.core.internal.LoadingCache",1,24
"org.springframework.cglib.core.internal.LoadingCache$$Lambda.0x00000008004217c8",1,16
"org.springframework.cglib.proxy.CallbackInfo[ ]",1,48
"org.springframework.cglib.proxy.Callback[ ]",1,32
"org.springframework.cglib.proxy.Enhancer$$Lambda.0x000000080041ad20",1,16
"org.springframework.cglib.proxy.FixedValueGenerator",1,16
"org.springframework.cglib.proxy.InvocationHandlerGenerator",1,16
"org.springframework.cglib.proxy.LazyLoaderGenerator",1,16
"org.springframework.cglib.proxy.MethodInterceptorGenerator",1,16
"org.springframework.cglib.proxy.MethodInterceptorGenerator$$Lambda.0x000000080041e120",1,16
"org.springframework.cglib.proxy.NoOp$1",1,16
"org.springframework.cglib.proxy.NoOpGenerator",1,16
"org.springframework.context.annotation.AnnotatedBeanDefinitionReader",1,32
"org.springframework.context.annotation.AnnotationBeanNameGenerator",1,16
"org.springframework.context.annotation.ClassPathBeanDefinitionScanner",1,72
"org.springframework.context.annotation.CommonAnnotationBeanPostProcessor",1,64
"org.springframework.context.annotation.ComponentScanAnnotationParser",1,32
"org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader",1,40
"org.springframework.context.annotation.ConfigurationClassEnhancer$BeanFactoryAwareMethodInterceptor",1,16
"org.springframework.context.annotation.ConfigurationClassEnhancer$BeanMethodInterceptor",1,16
"org.springframework.context.annotation.ConfigurationClassEnhancer$ConditionalCallbackFilter",1,24
"org.springframework.context.annotation.ConfigurationClassParser",1,72
"org.springframework.context.annotation.ConfigurationClassParser$$Lambda.0x000000080033eac0",1,16
"org.springframework.context.annotation.ConfigurationClassParser$$Lambda.0x000000080033eff8",1,16
"org.springframework.context.annotation.ConfigurationClassParser$$Lambda.0x000000080033f458",1,16
"org.springframework.context.annotation.ConfigurationClassParser$$Lambda.0x0000000800388cf8",1,16
"org.springframework.context.annotation.ConfigurationClassParser$$Lambda.0x0000000800388f40",1,16
"org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorHandler",1,24
"org.springframework.context.annotation.ConfigurationClassParser$ImportStack",1,32
"org.springframework.context.annotation.ConfigurationClassParser$SourceClass",1,24
"org.springframework.context.annotation.ConfigurationClassPostProcessor",1,72
"org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor",1,16
"org.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase[ ]",1,24
"org.springframework.context.annotation.ContextAnnotationAutowireCandidateResolver",1,24
"org.springframework.context.annotation.FullyQualifiedAnnotationBeanNameGenerator",1,16
"org.springframework.context.annotation.PropertySourceRegistry",1,24
"org.springframework.context.event.AbstractApplicationEventMulticaster$DefaultListenerRetriever",1,24
"org.springframework.context.event.DefaultEventListenerFactory",1,16
"org.springframework.context.event.EventExpressionEvaluator",1,32
"org.springframework.context.event.EventListenerMethodProcessor",1,40
"org.springframework.context.event.EventListenerMethodProcessor$$Lambda.0x00000008005ba508",1,16
"org.springframework.context.event.SimpleApplicationEventMulticaster",1,40
"org.springframework.context.expression.BeanExpressionContextAccessor",1,16
"org.springframework.context.expression.BeanFactoryAccessor",1,16
"org.springframework.context.expression.EnvironmentAccessor",1,16
"org.springframework.context.expression.MapAccessor",1,16
"org.springframework.context.expression.StandardBeanExpressionResolver",1,40
"org.springframework.context.expression.StandardBeanExpressionResolver$$Lambda.0x000000080032aa68",1,16
"org.springframework.context.expression.StandardBeanExpressionResolver$1",1,16
"org.springframework.context.support.ApplicationContextAwareProcessor",1,24
"org.springframework.context.support.DefaultLifecycleProcessor",1,48
"org.springframework.context.support.DefaultLifecycleProcessor$$Lambda.0x00000008005bbce8",1,16
