java.io.File.getPrefixLength,0.0981
org.springframework.core.MethodParameter.getMethod,0.1320
java.lang.invoke.ClassSpecializer$SpeciesData.factory,0.4608
org.springframework.util.ConcurrentReferenceHashMap$Segment.findInChain,0.1445
java.util.concurrent.ConcurrentHashMap$Traverser.<init>,0.3163
java.util.zip.Inflater.init,0.1962
org.springframework.boot.loader.jar.NestedJarFile.getContentEntry,1.0470
java.lang.StringConcatHelper.newArray,0.0000
org.springframework.boot.SpringApplicationShutdownHook.<init>,0.0981
sun.security.util.SecurityProviderConstants.<clinit>,0.0000
jdk.internal.org.objectweb.asm.SymbolTable.addMergedType,0.1445
java.lang.String.<init>,0.0000
com.sun.org.apache.xpath.internal.compiler.Compiler.locationPath,0.1320
org.springframework.format.datetime.standard.DateTimeFormatterRegistrar.registerFormatters,0.3163
org.springframework.asm.ClassReader.accept,0.1445
org.springframework.boot.context.config.ConfigDataEnvironmentContributor$ContributorIterator.<init>,0.3163
java.lang.WeakPairMap$Pair.hashCode,0.3163
core.ca.concordia.ptidej.spectra.AppConfig$$SpringCGLIB$$0.CGLIB$STATICHOOK3,0.1445
java.lang.AbstractStringBuilder.append,0.0000
org.springframework.boot.loader.net.protocol.jar.Handler.parseURL,0.3163
java.lang.String.indexOf,0.5589
org.springframework.core.annotation.MergedAnnotation.missing,0.0981
org.springframework.core.type.classreading.SimpleMetadataReaderFactory.getMetadataReader,0.3163
java.util.concurrent.ConcurrentHashMap.putVal,0.0000
java.lang.StringBuilder.<init>,0.4144
org.springframework.boot.loader.zip.FileDataBlock$FileAccess.close,0.1320
java.lang.String.regionMatches,0.4211
java.lang.Object.clone,0.1962
org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsAfterInitialization,0.1445
org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty$$Lambda/0x000000012a16da38.<init>,0.1320
java.util.concurrent.ConcurrentHashMap.addCount,0.1320
java.lang.invoke.Invokers$Holder.linkToTargetMethod,0.0981
java.time.zone.ZoneOffsetTransitionRule$TimeDefinition.<init>,0.0981
java.io.UnixFileSystem.canonicalize0,0.0981
java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle.accessModeTypeUncached,0.1320
java.lang.Object.getClass,0.3163
org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping.createRequestMappingInfo,0.1320
jdk.internal.loader.NativeLibrary.findEntry0,0.0000
org.springframework.boot.loader.net.protocol.jar.Handler.indexOfSeparator,0.4144
java.util.HashMap.putMapEntries,0.0981
jdk.internal.loader.NativeLibraries.load,0.1320
java.lang.Object.hashCode,0.1320
sun.reflect.generics.visitor.Reifier.visitClassTypeSignature,0.1320
java.lang.invoke.AbstractValidatingLambdaMetafactory.<init>,0.3163
sun.util.locale.LanguageTag.getVariants,0.0000
java.lang.ref.Reference.<init>,0.1320
java.lang.Boolean.valueOf,0.0981
java.lang.reflect.Array.newArray,0.3163
org.springframework.boot.loader.net.protocol.jar.JarUrlConnection.open,0.8627
org.springframework.boot.loader.net.protocol.jar.JarFileUrlKey.get,0.1962
java.util.Arrays.binarySearch0,0.1445
java.util.StringJoiner.<init>,0.1445
org.springframework.boot.loader.net.protocol.jar.Handler.openConnection,0.0981
java.time.ZoneId.ofOffset,0.0981
java.lang.String.substring,0.4144
java.util.jar.JarEntry.<init>,0.0000
java.lang.invoke.DirectMethodHandle$Holder.invokeStatic,0.2890
java.lang.Object.notifyAll,0.0003
sun.security.util.KnownOIDs.register,0.0000
org.springframework.util.ConcurrentReferenceHashMap.put,0.3163
sun.nio.ch.Net.accept,0.2823
java.lang.Module.isStaticallyExportedOrOpen,0.3163
org.springframework.boot.loader.net.protocol.jar.Handler.extractPath,0.1445
org.springframework.core.io.support.SpringFactoriesLoader$FactoryInstantiator$$Lambda/0x000000012a098420.<init>,0.1320
org.springframework.beans.factory.annotation.InjectionMetadata.needsRefresh,0.1320
java.lang.ref.Reference.waitForReferencePendingList,0.2077
java.lang.StringConcatHelper.simpleConcat,0.2426
java.util.concurrent.ConcurrentHashMap$Traverser.advance,0.1320
java.lang.ThreadLocal.get,0.0981
org.springframework.core.annotation.TypeMappedAnnotations.get,0.1320
jdk.internal.org.objectweb.asm.FieldWriter.computeFieldInfoSize,0.3163
java.lang.StringLatin1.lastIndexOf,0.2890
org.apache.catalina.core.StandardContext.buildInjectionMap,0.1320
ch.qos.logback.classic.spi.LogbackServiceProvider.initialize,0.0981
java.nio.ByteBuffer.position,0.2641
java.lang.Character.codePointAt,0.1320
java.lang.ref.Reference.processPendingReferences,0.0001
org.springframework.boot.loader.zip.ZipString.matches,0.1445
org.springframework.boot.loader.jar.NestedJarFile.getVersionedContentEntry,0.0981
sun.nio.ch.KQueue.poll,0.4815
sun.nio.ch.IOUtil.readIntoNativeBuffer,0.0981
java.lang.Throwable.fillInStackTrace,1.1334
org.springframework.core.annotation.AnnotationAttributes.getBoolean,0.1445
jdk.internal.misc.Unsafe.putLong,0.0981
java.util.jar.Manifest.<init>,0.0981
