sun.nio.ch.Streams.of,0.1134
java.lang.invoke.MethodHandle.getApproximateCommonClassLoader,0.1666
org.springframework.util.ConcurrentReferenceHashMap$Segment.findInChain,0.1430
org.springframework.boot.loader.jar.NestedJarFile.getContentEntry,0.6958
org.springframework.core.annotation.AnnotationTypeMapping.processAliases,0.1118
sun.net.www.protocol.jar.Handler.checkNestedProtocol,0.2000
java.lang.StringConcatHelper.newArray,0.0796
org.springframework.beans.factory.support.AbstractBeanFactory.getMergedLocalBeanDefinition,0.1666
sun.reflect.generics.parser.SignatureParser.parseSuperInterfaces,0.0796
java.util.stream.Nodes.intBuilder,0.2000
java.nio.ByteBuffer.allocate,0.2000
java.nio.ByteBuffer.order,0.2000
java.math.BigInteger.<init>,0.0000
org.springframework.format.support.FormattingConversionService$$Lambda/0x0000000800241970.<init>,0.0796
org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency,0.1118
jdk.internal.loader.URLClassPath$Loader.getResource,1.5565
java.io.UnixFileSystem.resolve,0.1118
org.springframework.cglib.core.ReflectUtils.<clinit>,0.1666
org.springframework.boot.loader.net.protocol.jar.JarUrlClassLoader.definePackage,0.3084
java.lang.invoke.InvokerBytecodeGenerator.emitReferenceCast,0.0796
java.lang.ThreadLocal$ThreadLocalMap.cleanSomeSlots,0.1542
com.sun.org.apache.xpath.internal.compiler.Lexer.mapNSTokens,0.1666
jdk.proxy2.$Proxy31.annotationType,0.1666
core.ca.concordia.ptidej.spectra.Application.main,0.2000
org.springframework.util.ClassUtils.forName,0.1430
org.springframework.boot.loader.net.protocol.jar.Handler.parseURL,0.2548
java.lang.String.indexOf,0.2000
java.lang.invoke.MethodType.checkPtypes,0.1542
org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord.<init>,0.2000
java.lang.invoke.MethodType.equals,0.1525
java.time.Duration.<clinit>,0.2000
org.springframework.util.ClassUtils.getQualifiedName,0.1525
com.google.gson.GsonBuilder.<init>,0.0000
java.util.concurrent.ConcurrentHashMap.putVal,0.1118
java.lang.StringBuilder.<init>,0.0000
org.springframework.boot.convert.ApplicationConversionService.addApplicationConverters,0.0796
java.lang.String.regionMatches,1.0593
org.springframework.boot.loader.zip.FileDataBlock$FileAccess.close,0.4635
java.lang.invoke.LambdaForm$MH/0x0000000800269000.invoke,0.0796
java.lang.Object.clone,0.4564
org.springframework.web.servlet.mvc.method.RequestMappingInfo.<clinit>,0.1430
java.nio.Buffer.<init>,0.3084
com.sun.org.apache.xerces.internal.parsers.DOMParser.<init>,0.1666
java.util.Collections$SetFromMap.remove,0.1423
java.util.concurrent.ConcurrentHashMap.putIfAbsent,0.0000
java.lang.System$2.blockedOn,0.1542
org.springframework.boot.loader.net.protocol.jar.UrlJarFileFactory.createJarFileForNested,0.2000
org.apache.tomcat.util.threads.ThreadPoolExecutor.<init>,0.0000
java.lang.invoke.Invokers$Holder.linkToTargetMethod,0.3344
java.util.concurrent.CopyOnWriteArrayList.addAll,0.1430
java.io.UnixFileSystem.canonicalize0,0.1134
jdk.internal.org.objectweb.asm.Type.getInternalName,0.0796
org.springframework.boot.loader.zip.ZipString.startsWith,0.2000
java.lang.Class.annotationData,0.1430
java.net.URLStreamHandler.hashCode,0.8263
jdk.internal.loader.NativeLibrary.findEntry0,0.2004
java.lang.Object.getClass,0.1542
org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping.createRequestMappingInfo,0.1430
java.util.AbstractCollection.addAll,0.1430
com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.<clinit>,0.0000
org.springframework.util.ClassUtils.isAssignable,0.3208
java.lang.reflect.Proxy.newProxyInstance,0.1542
java.lang.Object.hashCode,0.1931
java.nio.Buffer.flip,0.0796
java.util.Arrays.binarySearch,0.1134
java.lang.invoke.AbstractValidatingLambdaMetafactory.<init>,0.1525
java.lang.ref.Reference.<init>,0.2268
ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState.$values,0.1555
org.springframework.core.ReactiveAdapterRegistry$ReactorRegistrar.<clinit>,0.1423
java.lang.reflect.Array.newArray,0.1134
org.springframework.boot.loader.net.protocol.jar.JarUrlConnection.open,0.2558
org.springframework.boot.loader.net.protocol.jar.JarFileUrlKey.get,0.3134
java.util.Arrays.binarySearch0,0.2226
org.springframework.boot.loader.net.protocol.jar.Handler.openConnection,0.1423
java.lang.Character.getType,0.2000
org.springframework.http.converter.json.MappingJackson2HttpMessageConverter.<init>,0.0798
org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedContext$$Lambda/0x00000008005b7180.<init>,0.0000
java.lang.Object.notifyAll,0.0001
java.util.concurrent.ConcurrentHashMap.sumCount,0.1555
org.springframework.core.type.classreading.SimpleMetadataReader.getClassReader,0.1525
java.util.concurrent.ConcurrentMap.computeIfAbsent,0.1430
org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$$Lambda/0x00000008005b88c0.accept,0.0000
jdk.internal.jimage.ImageLocation.verify,0.1542
sun.nio.ch.Net.accept,0.0190
java.util.Collections$SetFromMap.add,0.1525
org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.findLifecycleMetadata,0.1430
org.springframework.boot.loader.net.protocol.jar.Handler.extractPath,0.0000
java.util.Hashtable.get,0.2000
java.lang.ref.Reference.waitForReferencePendingList,0.0956
org.springframework.core.annotation.AnnotationUtils.findAnnotation,0.0000
java.lang.StringConcatHelper.simpleConcat,0.1931
java.lang.ThreadLocal.get,0.1134
org.springframework.boot.loader.zip.FileDataBlock.read,0.2000
org.springframework.core.annotation.TypeMappedAnnotations.get,0.1430
jdk.internal.org.objectweb.asm.FieldWriter.computeFieldInfoSize,0.2352
java.lang.StringLatin1.lastIndexOf,0.1666
java.lang.invoke.Invokers.maybeCustomize,0.1430
java.nio.ByteBuffer.limit,0.7568
sun.util.locale.LocaleObjectCache.cleanStaleEntries,0.1118
com.sun.beans.TypeResolver.resolveInClass,0.1525
org.springframework.web.servlet.config.annotation.WebMvcConfigurationSupport.viewNameTranslator,0.1430
org.springframework.boot.autoconfigure.condition.SearchStrategy.<clinit>,0.1542
java.nio.ByteBuffer.position,0.4635
javax.xml.transform.FactoryFinder.<clinit>,0.0798
java.util.concurrent.ConcurrentSkipListSet.<init>,0.1430
java.lang.invoke.LambdaMetafactory.metafactory,0.0796
org.springframework.boot.loader.jar.NestedJarFile.getVersionedContentEntry,0.2800
java.net.URLConnection.setUseCaches,0.2000
java.nio.file.Path.toFile,0.2000
sun.nio.ch.KQueue.poll,0.0363
org.springframework.util.MultiValueMapAdapter.lambda$add$0,0.0796
org.springframework.boot.context.config.Profiles.<init>,0.1555
sun.nio.ch.IOUtil.readIntoNativeBuffer,0.1118
java.lang.Throwable.fillInStackTrace,1.5261
org.springframework.core.convert.support.DefaultConversionService.addCollectionConverters,0.0796
org.springframework.beans.factory.support.AbstractBeanFactory.getBeanPostProcessorCache,0.1666
jdk.internal.org.objectweb.asm.MethodVisitor.<init>,0.1666
org.springframework.core.type.filter.AssignableTypeFilter.matchSuperClass,0.1542
java.lang.invoke.MethodHandles$Lookup.revealDirect,0.1555
jdk.internal.org.objectweb.asm.ByteVector.putUTF8,0.1555
java.lang.invoke.LambdaForm$NamedFunction.intrinsicName,0.1430
java.lang.StringConcatHelper.stringOf,0.2689
java.lang.ref.Reference.clear0,0.1555
org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord.load,0.4000
java.lang.ClassLoader.defineClass0,2.0821
java.util.ResourceBundle$KeyElementReference.<init>,0.0000
java.lang.ClassLoader.defineClass1,19.0473
java.lang.ClassLoader.defineClass2,0.1555
